"network_code","network_name","park_code","park_name","site_name","station_code","station_name","station_latitude","station_longitude","station_datum","SET_depth_m","SET_date_established","SET_date_retired","station_status","protected_status","station_notes"
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU20","TIMU20A","TIMU20A",30.585026,-81.605562,"NAD83",15.25,2011-07-24,NA,"Active","Not Protected","Mid height Spartina alterniflora.  Soils organic > 2 feet.  Site may experience periodic wave action during high tide events and boat activity."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU20","TIMU20B","TIMU20B",30.585061,-81.605656,"NAD83",17.14,2011-07-25,NA,"Active","Not Protected","Difficult access at absolute low.  Site located in dense sand of mid height Spartina alterniflora.  Edge of short platform towards water's edge is mud flat that has patches of stressed Spartina alterniflora.  Boat is dry at low tide at this site and TIMU20A.  Site exposed to wave action from passing boats during high tide."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU20","TIMU20C","TIMU20C",30.584739,-81.605059,"NAD83",16.85,2011-07-26,NA,"Active","Not Protected","Site contains Spartina alterniflora and Schoenoplectus pungens.  This date, the Schoenoplectus pungens was drying out.  Shoreline has indication of erosion, from wave action.  Site at high tide may experience wave action from passing boats.  Site TIMU20 is not readily accessible at low tide without the use of planking from boat to platform."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU54","TIMU54A","TIMU54A",30.534764,-81.513027,"NAD83",18.25,2011-07-10,NA,"Active","Not Protected","Spartina alterniflora short form marsh (low to medium height).  Access limited by mud."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU54","TIMU54B","TIMU54B",30.534687,-81.512801,"NAD83",16.02,2011-07-11,NA,"Active","Not Protected","Narrow/shallow creek for access (no water at low).  Short to medium Spartina alterniflora"
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU54","TIMU54C","TIMU54C",30.534571,-81.512885,"NAD83",16.44,2011-07-12,NA,"Active","Not Protected","Access easy.  Medium to low growth Spartina alterniflora (transitions to medium to low -> salt difference?).  Potential problems with site: difficult at absolute low (1 hour before and after)."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU78","TIMU78A","TIMU78A",30.435235,-81.448489,"NAD83",19.36,2011-07-28,NA,"Active","Not Protected","Site is densely covered by Spartina alterniflora.  The middle section of the long section crosses a small channel with sporadic oyster beds.  At approximately 3 feet deep, oyster shell was experienced when digging the hole.  Fishermen fishing adjacent to site.  Oyster beds everywhere, potential to grow and block access.  Small vegetated valley about halfway out platform."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU78","TIMU78B","TIMU78B",30.435578,-81.448605,"NAD83",15.24,2011-07-27,NA,"Active","Not Protected","Site contains sense cover of mid-form height Spartina alterniflora.  SIte is on small tertiary and well protected."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU78","TIMU78C","TIMU78C",30.435822,-81.448471,"NAD83",15.1,2011-07-27,NA,"Active","Not Protected","Site similar to TIMU78B.  Mid-height Spartina alterniflora.  Densely growing."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU01","TIMU01A","TIMU01A",30.418111,-81.480751,"NAD83",19.66,2009-09-16,NA,"Active","Not Protected","Site is located off Cedar Creek.  Health Spartina alterniflora marsh.  Access is extreme ? (see datasheet)."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU01","TIMU01B","TIMU01B",30.417913,-81.480594,"NAD83",21.42,2009-09-17,NA,"Active","Not Protected","Site is located just east of TIMU01A off Cedar Point Creek.  Primarily (if not only) Spartina alterniflora and Juncus romerianus.  Access difficult at extreme low tide."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU01","TIMU01C","TIMU01C",30.417726,-81.479697,"NAD83",23.08,2009-09-18,NA,"Active","Not Protected","Site is located east of sites TIMU01A and TIMU01B in a small tidal creek.  Spartina alterniflora and Juncus romerianus are the principal ? only species (see installation field data form).  Potential problems with site is access at extreme low tide."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU27","TIMU27A","TIMU27A",30.433502,-81.500789,"NAD83",15.55,2011-07-13,NA,"Active","Not Protected","Juncus promerianus and medium Spartina alterniflora.  Shallow, i.e. inaccessible at absolute low tide."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU27","TIMU27B","TIMU27B",30.432833,-81.501161,"NAD83",25.31,2011-07-14,NA,"Active","Not Protected","Healthy Juncus romerianus and Spartina alterniflora mix on wide creek."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU27","TIMU27C","TIMU27C",30.432896,-81.501119,"NAD83",16.42,2011-07-14,NA,"Active","Not Protected","Juncus romerianus and short to medium Spartina alterniflora.  Right on creek.  On narrow portion of marsh, if marsh changes, this will change quickly."
"SFCN","South Florida/Caribbean Network","VIIS","Virgin Islands National Park","Water Creek","WATER_3","Benchmark 3",18.350558,-64.68836,"NAD83",7.27,2014-05-30,NA,"Active","Not Protected",NA
"SFCN","South Florida/Caribbean Network","VIIS","Virgin Islands National Park","Water Creek","WATER_2","Benchmark 2",18.350713,-64.688564,"NAD83",4.63,2014-05-30,NA,"Active","Not Protected",NA
"SFCN","South Florida/Caribbean Network","VIIS","Virgin Islands National Park","Water Creek","WATER_1","Benchmark 1",18.350759,-64.688748,"NAD83",2.49,2014-05-29,NA,"Active","Not Protected",NA
"SFCN","South Florida/Caribbean Network","VIIS","Virgin Islands National Park","Mary's Creek","MARY_3","Benchmark 3",18.366491,-64.735314,"NAD83",8.11,2014-06-01,NA,"Active","Not Protected",NA
"SFCN","South Florida/Caribbean Network","VIIS","Virgin Islands National Park","Mary's Creek","MARY_2","Benchmark 2",18.366527,-64.735701,"NAD83",6.59,2014-06-01,NA,"Active","Not Protected",NA
"SFCN","South Florida/Caribbean Network","VIIS","Virgin Islands National Park","Mary's Creek","MARY_1","Benchmark 1",18.36652,-64.735807,"NAD83",6.54,2014-05-31,NA,"Active","Not Protected",NA
