"network_code","network_name","park_code","park_name","site_name","station_code","station_name","event_date_UTC","event_time_UTC","inundation_level_cm","DPL","pin_data_collected","double_read_pin_collected","marker_horizon_data_collected","marker_horizon_data_not_collected_reason","event_notes"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_1","Benchmark 1",2021-07-08,"19:30:00",0,"Provisional","Yes","No","No","No MH data was taken at this site.",NA
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_2","Benchmark 2",2021-07-08,"19:45:00",0,"Provisional","Yes","No","No","All plots at this Benchmark are retired- no feldspar sampled.","Site dry, No seagrass"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_2","Benchmark 2",2021-12-07,"16:30:00",NA,"Provisional","Yes","No","No","All plots at this Benchmark are retired- no feldspar sampled","Inundation level: 70, 60, 65 mm (above is rounded and in CM). 
Site not dry."
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_1","Benchmark 1",2022-05-27,"15:00:00",NA,"Provisional","Yes","No","No","No MH data taken",NA
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_1","Benchmark 1",2021-12-07,"16:00:00",NA,"Provisional","Yes","No","No","No MH data taken at this site","Inundation level: 60, 40, 40 mm (above is in cm)"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_1","Benchmark 1",2023-12-05,"16:00:00",0,"Provisional","Yes","No","No","Waiting a couple years before resampling.","No seagrass present, site is not dry"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_2","Benchmark 2",2023-12-05,"17:30:00",0,"Provisional","Yes","No","No","Waiting a couple years before resampling","No seagrass present, site is not dry"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_3","Benchmark 3",2023-12-05,"20:45:00",0,"Provisional","Yes","No","No","Waiting a couple years before resampling",NA
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_1","Benchmark 1",2023-05-24,"13:30:00",0,"Provisional","Yes","No","No","No active cores at this site",NA
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_2","Benchmark 2",2023-05-24,"14:30:00",0,"Provisional","Yes","No","No","No active cores at this site",NA
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_3","Benchmark 3",2023-05-24,"15:30:00",0,"Provisional","Yes","No","No","No active cores at this site",NA
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_1","Benchmark 1",2022-12-03,"13:15:00",2,"Provisional","Yes","No","No","No active accretion plots at this site","Inundation level is 15, 30, 0 mm (above is averaged and in CM). Puddles are present

Need to fix N tooth, too low, one broken."
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_2","Benchmark 2",2022-12-03,"14:30:00",4.33,"Provisional","Yes","No","No","No active marker horizon plots at this site.","Inundation level: 50, 40, 40 mm (above is in CM and averaged) 
"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_3","Benchmark 3",2022-12-03,"15:15:00",6.67,"Provisional","Yes","No","No","No active marker horizon plots at this site.","Inundation level: 70,70, 60 mm (above is in CM and averaged)"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_1","Benchmark 1",2024-05-14,"16:45:00",2.83,"Provisional","Yes","No","No","Waiting for resampling due to site inundation. ","Site is very wet."
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_2","Benchmark 2",2024-05-14,"17:45:00",2.5,"Provisional","Yes","No","No","Waiting to resample because of inundation","Site is very wet"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_3","Benchmark 3",2024-05-14,"18:30:00",5.83,"Provisional","Yes","No","No","Waiting to resample because of inundation.","Site is very wet"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_1","Benchmark 1",2024-12-11,"13:00:00",52.5,"Provisional","Yes","No","No","Not sampled","lots of seedlings, wet, slight water movement"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_2","Benchmark 2",2024-12-11,"14:00:00",0,"Provisional","Yes","No","No","Not sampled","carriage bolt rusted through, lots of seedlings, water, slight water movement "
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_3","Benchmark 3",2024-12-11,"15:01:00",76.6,"Provisional","Yes","No","No","Not sampled","new bearings are correct
sitting board must be used around tree for 2"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_2","Benchmark 2",2018-03-06,"15:45:00",NA,"Provisional","Yes","No","No","No feldspar sampled, underwater, all plots retired at this station.","Post Hurricane Irma sampling event. Whole site sampled by touch. Opened up canopy. Green algae not present. Acrosticum seedlings.
Water depth: 45,50,35 mm"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_1","Benchmark 1",2019-12-13,"14:00:00",NA,"Provisional","Yes","No","No","No plots sampled- too much water at site.","Check tide @ Salt River"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_2","Benchmark 2",2019-12-13,"15:15:00",NA,"Provisional","Yes","No","No","All plots retired at this Benchmark and feldspar was not sampled.","Check tide @ Salt River"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_3","Benchmark 3",2019-12-13,"04:15:00",NA,"Provisional","Yes","No","No","No feldspar was sampled on this event","check tide @ Salt River"
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_1","Benchmark 1",2017-06-27,"13:07:00",NA,"Provisional","Yes","No","No","No marker horizon data sheets and none entered on z:/drive",NA
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_2","Benchmark 2",2017-06-27,"14:00:00",NA,"Provisional","Yes","No","No","All plots removed at this benchmark, none sampled.",NA
"SFCN","South Florida/Caribbean Network","SARI","Salt River Bay National Historical Park and Ecological Preserve","SARI 1","SARI_3","Benchmark 3",2017-06-27,"14:57:00",NA,"Provisional","Yes","No","No","All plots at this benchmark are either removed or not sampled",NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU01","TIMU01A","TIMU01A",2015-04-14,"13:40:00",0,"Accepted","Yes","No","No","Feldspar plots established.",NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU01","TIMU01B","TIMU01B",2015-04-14,"18:15:00",0,"Accepted","Yes","No","No","Feldspar plots established.",NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU01","TIMU01C","TIMU01C",2015-04-14,"12:15:00",0,"Accepted","Yes","No","No","Feldspar plots established.",NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU20","TIMU20A","TIMU20A",2015-05-16,"17:44:00",0,"Accepted","Yes","No","No","Feldspar plots established.","50% cloudy. Low-mid wind."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU20","TIMU20B","TIMU20B",2015-05-16,"18:50:00",0,"Accepted","Yes","No","No","Feldspar plots established.","30% cloudy. Light wind."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU20","TIMU20C","TIMU20C",2015-05-16,"16:06:00",0,"Accepted","Yes","No","No","Feldspar plots established.","50% cloudy. Low wind."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU20","TIMU20A","TIMU20A",2016-04-25,"12:09:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU20","TIMU20B","TIMU20B",2016-04-26,"12:30:00",0,"Accepted","Yes","No","Yes",NA,"No water on marsh. "
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU20","TIMU20C","TIMU20C",2016-04-24,"11:47:00",0,"Accepted","Yes","No","Yes",NA,"No water on RSET area"
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU27","TIMU27A","TIMU27A",2015-04-15,"13:05:00",0,"Accepted","Yes","No","No","Feldspar plots established.","Overcast skies. Some puddles of water on marsh surface. "
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU27","TIMU27B","TIMU27B",2015-04-15,"14:15:00",0,"Accepted","Yes","No","No","Feldspar plots established.",NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU27","TIMU27C","TIMU27C",2015-04-15,"15:40:00",0,"Accepted","Yes","No","No","Feldspar plots were established.",NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU54","TIMU54A","TIMU54A",2015-05-11,"14:27:00",0,"Accepted","Yes","No","No","Feldspar plots were established.","Clear, sunny. "
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU54","TIMU54B","TIMU54B",2015-05-11,"11:35:00",0,"Accepted","Yes","No","No","Feldspar plots were established.","Sunny, clear."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU54","TIMU54C","TIMU54C",2015-05-11,"12:50:00",0,"Accepted","Yes","No","No","Feldspar plots were established.","Sunny, clear."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU65","TIMU65A","TIMU65A",2015-05-14,"18:30:00",0,"Accepted","Yes","No","No","Feldspar plots were established.","15% cloudy, sunny, low breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU65","TIMU65B","TIMU65B",2015-05-14,"04:00:00",0,"Accepted","Yes","No","No","Feldspar plots were established.","No 'Event Time' recorded. 
25% cloudy, low wind, mostly sunny.
Little pockets of water on marsh."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU65","TIMU65C","TIMU65C",2015-05-14,"16:00:00",0,"Accepted","Yes","No","No","Feldspar plots were established.","25% cloudy, gusty winds.
"
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU78","TIMU78A","TIMU78A",2015-04-11,"13:15:00",0,"Accepted","Yes","No","No","Feldspar plots were established.","Sunny.
No water on marsh."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU78","TIMU78B","TIMU78B",2015-04-11,"14:46:00",0,"Accepted","Yes","No","No","Feldspar plots were established.","Overcast.
No water on marsh."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU78","TIMU78C","TIMU78C",2015-04-11,"16:11:00",0,"Accepted","Yes","No","No","Feldspar plots were established.","Overcast.
No water on marsh."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU65","TIMU65A","TIMU65A",2016-06-25,"15:30:00",0,"Accepted","Yes","No","Yes",NA,"Sunny.
No water on marsh."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU65","TIMU65B","TIMU65B",2016-06-25,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Sunny.
No water on marsh. "
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU65","TIMU65C","TIMU65C",2016-06-25,"12:30:00",0,"Accepted","Yes","No","Yes",NA,"Sunny.
No water on marsh. "
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU27","TIMU27C","TIMU27C",2017-06-18,"11:30:00",0,"Accepted","Yes","No","Yes",NA,"Sunny. Light breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU54","TIMU54A","TIMU54A",2017-07-16,"13:00:00",0,"Accepted","Yes","No","Yes",NA,"Overcast. Light breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU54","TIMU54B","TIMU54B",2017-07-15,"16:13:00",0,"Accepted","Yes","No","Yes",NA,"Sunny. Calm wind."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU54","TIMU54C","TIMU54C",2017-07-15,"20:45:00",0,"Accepted","Yes","No","Yes",NA,"Sunny. Breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU78","TIMU78A","TIMU78A",2017-08-17,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Overcast."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU78","TIMU78B","TIMU78B",2017-08-16,"13:27:00",0,"Accepted","Yes","No","Yes",NA,"Sunny. Light breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU78","TIMU78C","TIMU78C",2017-08-16,"17:11:00",0,"Accepted","Yes","No","Yes",NA,"Sunny. Breezy. No surface water."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU01","TIMU01C","TIMU01C",2018-06-19,"17:47:00",0,"Accepted","Yes","No","Yes",NA,"Sunny. "
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU27","TIMU27A","TIMU27A",2018-06-19,"14:57:00",0,"Accepted","Yes","No","Yes",NA,"Sunny."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU20","TIMU20A","TIMU20A",2018-06-05,"13:08:00",0,"Accepted","Yes","No","Yes",NA,"Sunny. Little to no breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU20","TIMU20B","TIMU20B",2018-06-04,"13:57:00",0,"Accepted","Yes","No","Yes",NA,"Sunny. Light breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU20","TIMU20C","TIMU20C",2018-06-05,"15:50:00",0,"Accepted","Yes","No","Yes",NA,"Sunny. Light breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU54","TIMU54A","TIMU54A",2018-06-07,"12:26:00",0,"Accepted","Yes","No","Yes",NA,"Sunny. Light breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU54","TIMU54B","TIMU54B",2018-06-06,"15:11:00",0,"Accepted","Yes","No","Yes",NA,"Overcast. Light breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU54","TIMU54C","TIMU54C",2018-06-06,"12:33:00",0,"Accepted","Yes","No","Yes",NA,"Sunny. Light breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU78","TIMU78A","TIMU78A",2018-07-16,"14:14:00",0,"Accepted","Yes","No","Yes",NA,"Partly cloudy. Light breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU78","TIMU78B","TIMU78B",2018-07-15,"12:38:00",0,"Accepted","Yes","No","Yes",NA,"Sunny."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU78","TIMU78C","TIMU78C",2018-07-15,"14:20:00",0,"Accepted","Yes","No","Yes",NA,"Partly cloudy"
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU27","TIMU27A","TIMU27A",2017-06-19,"14:00:00",0,"Accepted","Yes","No","Yes",NA,"Overcast, light breeze."
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU27","TIMU27B","TIMU27B",2017-06-18,"17:11:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03A","TIMU03A",2021-08-26,"00:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03B","TIMU03B",2021-08-25,"12:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03C","TIMU03C",2021-08-25,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04A","TIMU04A",2021-08-26,"12:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04B","TIMU04B",2021-08-26,"13:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04C","TIMU04C",2021-08-26,"13:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03A","TIMU03A",2024-11-12,"17:00:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03B","TIMU03B",2024-11-12,"16:30:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03C","TIMU03C",2024-11-12,"16:15:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04A","TIMU04A",2024-11-05,"14:45:00",9,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04B","TIMU04B",2024-11-05,"15:15:00",22,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04C","TIMU04C",2024-11-05,"15:45:00",37,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04A","TIMU04A",2025-03-18,"13:45:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04B","TIMU04B",2025-03-18,"14:15:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04C","TIMU04C",2025-03-18,"14:30:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03A","TIMU03A",2025-03-11,"16:45:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03B","TIMU03B",2025-03-11,"16:15:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03C","TIMU03C",2025-03-11,"15:45:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04A","TIMU04A",2024-04-25,"13:45:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04B","TIMU04B",2024-04-25,"14:00:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04C","TIMU04C",2024-04-25,"14:30:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03A","TIMU03A",2024-04-25,"16:30:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03B","TIMU03B",2024-04-25,"16:15:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03C","TIMU03C",2024-04-25,"15:45:00",0,"Provisional","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03A","TIMU03A",2023-04-19,"16:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03B","TIMU03B",2023-04-19,"15:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03C","TIMU03C",2023-04-19,"15:30:00",1,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04A","TIMU04A",2023-04-19,"13:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04B","TIMU04B",2023-04-19,"13:15:00",10,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04C","TIMU04C",2023-04-19,"13:45:00",17,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04A","TIMU04A",2023-11-27,"15:45:00",20,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04B","TIMU04B",2023-11-27,"16:15:00",17,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04C","TIMU04C",2023-11-27,"16:30:00",17,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03A","TIMU03A",2023-11-27,"19:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03B","TIMU03B",2023-11-27,"18:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03C","TIMU03C",2023-11-27,"18:30:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","UNF WEBB Spoil Island","WEBBSI1","WEBB SI1",2023-09-21,"13:15:00",3,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","UNF WEBB Spoil Island","WEBBSI2","WEBB SI2",2023-09-21,"14:45:00",1,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","UNF WEBB Spoil Island","WEBBSI3","WEBB SI3",2023-09-21,"14:00:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","UNF WEBB Eagle Island","WEBBEI1","WEBB EI1",2023-10-05,"14:45:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","UNF WEBB Eagle Island","WEBBEI2","WEBB EI2",2023-10-05,"16:45:00",2,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","UNF WEBB Eagle Island","WEBBEI3","WEBB EI3",2023-10-05,"16:00:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","UNF WEBB Butler Island","WEBBBI1","WEBB BI1",2023-09-19,"16:00:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","UNF WEBB Butler Island","WEBBBI2","WEBB BI2",2023-09-19,"15:00:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","UNF WEBB Butler Island","WEBBBI3","WEBB BI3",2023-09-19,"16:00:00",0,"Raw","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03A","TIMU03A",2022-08-31,"14:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03B","TIMU03B",2022-08-31,"14:00:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03C","TIMU03C",2022-08-31,"13:30:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04A","TIMU04A",2022-08-30,"13:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04B","TIMU04B",2022-08-30,"13:45:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04C","TIMU04C",2022-08-30,"14:15:00",0,"Accepted","Yes","No","Yes",NA,NA
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03C","TIMU03C",2022-10-05,"15:00:00",0,"Accepted","Yes","No","Yes",NA,"Post Ian"
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03A","TIMU03A",2022-10-05,"15:30:00",0,"Accepted","Yes","No","Yes",NA,"Post Ian "
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU03","TIMU03B","TIMU03B",2022-10-05,"15:15:00",0,"Accepted","Yes","No","Yes",NA,"Post Ian"
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04A","TIMU04A",2022-10-05,"17:15:00",0,"Accepted","Yes","No","Yes",NA,"Post Ian"
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04B","TIMU04B",2022-10-05,"17:30:00",0,"Accepted","Yes","No","Yes",NA,"Post Ian"
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04C","TIMU04C",2022-10-05,"18:00:00",0,"Accepted","Yes","No","Yes",NA,"Post Ian"
"SECN","Southeast Coast Network","TIMU","Timucuan Ecological and Historic Preserve","TIMU04","TIMU04A","TIMU04A",2022-03-17,"14:00:00",1,"Accepted","Yes","No","Yes",NA,NA
