"network_code","network_name","park_code","park_name","site_name","station_code","station_name","event_date_UTC","category_code","category_label","detail"
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40A","FOMA40A",2015-09-04,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40A","FOMA40A",2016-05-02,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40A","FOMA40A",2016-10-26,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40A","FOMA40A",2017-09-26,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2013-12-13,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2014-01-23,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2014-02-20,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2014-04-07,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2014-05-05,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2014-07-21,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2014-08-19,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2014-09-03,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2014-10-01,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2014-11-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2015-05-08,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2015-09-04,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2016-05-02,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2016-10-26,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40B","FOMA40B",2017-09-26,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2014-05-05,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2014-07-21,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2014-08-19,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2014-09-03,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2014-10-01,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2014-11-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2015-05-08,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2015-09-04,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2016-05-02,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2016-10-26,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA40","FOMA40C","FOMA40C",2017-09-26,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2013-11-07,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2013-12-09,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2014-01-10,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2014-02-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2014-03-18,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2014-04-04,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2014-05-19,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2014-06-18,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2014-07-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2014-08-14,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2014-09-11,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2014-10-14,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2014-11-12,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2014-12-11,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2015-05-06,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2015-08-31,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2016-04-25,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2016-10-25,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2017-05-11,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46A","FOMA46A",2017-09-21,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2013-11-07,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2013-12-09,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2014-01-10,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2014-02-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2014-03-18,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2014-04-04,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2014-05-19,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2014-06-18,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2014-07-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2014-08-14,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2014-09-11,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2014-10-14,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2014-11-12,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2014-12-11,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2015-05-06,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2015-08-31,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2016-04-25,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2016-10-25,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46B","FOMA46B",2017-05-11,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2013-11-07,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2013-12-09,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2014-01-10,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2014-02-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2014-03-18,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2014-04-04,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2014-05-19,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2014-06-18,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2014-07-17,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2014-08-14,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2014-09-11,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2014-10-14,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2014-11-12,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2014-12-11,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2015-05-06,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2015-08-31,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2016-04-25,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2016-10-25,NA,NA,NA
"SECN","Southeast Coast Network","FOMA","Fort Matanzas National Monument","FOMA46","FOMA46C","FOMA46C",2017-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 5 (Pope Bay)","M5-1","M5-1",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 5 (Pope Bay)","M5-2","M5-2",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 5 (Pope Bay)","M5-3","M5-3",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 5 (Pope Bay)","M5-4","M5-4",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 8 (Valentines)","M8-1","M8-1",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 8 (Valentines)","M8-2","M8-2",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 8 (Valentines)","M8-3","M8-3",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 8 (Valentines)","M8-4","M8-4",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 6 (Pine Tree)","M6-1","M6-1",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 6 (Pine Tree)","M6-2","M6-2",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 6 (Pine Tree)","M6-3","M6-3",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 6 (Pine Tree)","M6-4","M6-4",2019-04-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 5 (Pope Bay)","M5-1","M5-1",2019-12-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 5 (Pope Bay)","M5-2","M5-2",2019-12-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 5 (Pope Bay)","M5-3","M5-3",2019-12-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 5 (Pope Bay)","M5-4","M5-4",2019-12-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 8 (Valentines)","M8-1","M8-1",2019-12-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 8 (Valentines)","M8-2","M8-2",2019-12-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 8 (Valentines)","M8-3","M8-3",2019-12-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 8 (Valentines)","M8-4","M8-4",2019-12-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2019-12-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2019-12-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2019-12-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2019-12-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 6 (Pine Tree)","M6-1","M6-1",2019-12-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 6 (Pine Tree)","M6-2","M6-2",2019-12-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 6 (Pine Tree)","M6-3","M6-3",2019-12-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 6 (Pine Tree)","M6-4","M6-4",2019-12-12,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Sandy Hook","SH1","SH1",2019-04-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Sandy Hook","SH2","SH2",2019-04-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Sandy Hook","SH3","SH3",2019-04-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Spray-Restored","BES1","BES1",2019-04-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Spray-Restored","BES2","BES2",2019-04-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Spray-Restored","BES3","BES3",2019-04-29,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Control","BEC1","BEC1",2019-04-30,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Control","BEC2","BEC2",2019-04-30,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Control","BEC3","BEC3",2019-04-30,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Black Bank","BB2","BB2",2019-04-30,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Black Bank","BB3","BB3",2019-04-30,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","JOCO","Joco1","Joco1",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","JOCO","Joco2","Joco2",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","JOCO","Joco3","Joco3",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","JOCO REF","JocoR1","JocoRef1",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","JOCO REF","JocoR2","JocoRef2",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","JOCO REF","JocoR3","JocoRef3",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","JOCO REF","JR1S","JocoRef1 Shallow",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","JOCO REF","JR2S","JocoRef2 Shallow",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","JOCO REF","JR3S","JocoRef3 Shallow",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Elders East","EE1","EE1",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Elders East","EE2","EE2",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Elders East","EE3","EE3",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Elders East","EE1S","EE1 Shallow",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Elders East","EE2S","EE2 Shallow",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Elders East","EE3S","EE3 Shallow",2019-05-01,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Sandy Hook","SH1","SH1",2019-10-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Sandy Hook","SH2","SH2",2019-10-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Sandy Hook","SH3","SH3",2019-10-07,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Spray-Restored","BES1","BES1",2019-10-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Spray-Restored","BES2","BES2",2019-10-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Big Egg Spray-Restored","BES3","BES3",2019-10-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Black Bank","BB2","BB2",2019-10-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","GATE","Gateway National Recreation Area","Black Bank","BB3","BB3",2019-10-08,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N1","Old N1",2019-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N2","Old N2",2019-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N3","Old N3",2019-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N4","Old N4",2019-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","N1","N1",2019-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","N2","N2",2019-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","N3","N3",2019-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","HighToss1","HighToss1",2019-05-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","HighToss2","HighToss2",2019-05-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","HighToss3","HighToss3",2019-05-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","G1","G1",2019-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","G2","G2",2019-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","G3","G3",2019-05-09,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","Phrag1","Phrag1",2019-05-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","Phrag2","Phrag2",2019-05-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Herring River","Phrag3","Phrag3",2019-05-10,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H1","H1",2019-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H2","H2",2019-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H3","H3",2019-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H4","H4",2019-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H5","H5",2019-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H6","H6",2019-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Blackfish Creek","BF1","BF1",2019-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Blackfish Creek","BF2","BF2",2019-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Blackfish Creek","BF3","BF3",2019-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Blackfish Creek","BF4","BF4",2019-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Blackfish Creek","BF5","BF5",2019-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Blackfish Creek","BF6","BF6",2019-05-11,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H1","H1",2019-10-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H2","H2",2019-10-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H3","H3",2019-10-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H4","H4",2019-10-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H5","H5",2019-10-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Hatches Harbor","H6","H6",2019-10-24,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N1","Old N1",2019-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N2","Old N2",2019-10-23,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N3","Old N3",2019-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","Old N4","Old N4",2019-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","N1","N1",2019-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","N2","N2",2019-10-22,NA,NA,NA
"NCBN","Northeast Coastal and Barrier Network","CACO","Cape Cod National Seashore","Nauset Marsh","N3","N3",2019-10-22,NA,NA,NA
